id,Transaction_Date,Store_ID,Prod_Num,Sale_Amount
5261,2022-02-04,901,105668-S,7.85
5262,2022-02-04,902,105318-IT,30.62
5263,2022-02-04,902,105714-T,152.40
5264,2022-02-04,903,105615-B,28.92
5265,2022-02-04,903,105476-M,6.00
5266,2022-02-04,904,105666-A,27.61
5267,2022-02-04,904,105569-M,6.00
5268,2022-02-04,905,105319-IT,30.16
5269,2022-02-04,905,105628-M,24.28
5270,2022-02-04,905,105668-S,7.85
5271,2022-02-04,906,105776-A,24.20
5272,2022-02-04,907,105525-T,204.58
5273,2022-02-04,908,105604-T,122.21
5274,2022-02-04,909,105249-IT,852.94
5275,2022-02-04,909,105749-T,217.34
5276,2022-02-04,910,105770-T,201.80
5277,2022-02-05,702,105744-T,111.60
5278,2022-02-05,702,105319-IT,30.16
5279,2022-02-05,703,105431-M,24.28
5280,2022-02-05,704,105588-S,9.45
5281,2022-02-05,705,105319-IT,30.16
5282,2022-02-05,705,105748-S,2.88
5283,2022-02-05,706,105758-T,132.30
5284,2022-02-05,706,105644-A,16.60
5285,2022-02-05,708,105662-T,132.30
5286,2022-02-05,709,105315-IT,34.43
5287,2022-02-05,709,105878-S,13.13
5288,2022-02-05,709,105706-T,244.90
5289,2022-02-05,709,105424-T,192.26
5290,2022-02-05,710,105382-T,67.85
5291,2022-02-05,712,105744-T,111.60
5292,2022-02-05,712,105466-S,9.95
5293,2022-02-05,713,105344-IT,265.07
5294,2022-02-05,713,105377-A,5.00
5295,2022-02-05,713,105775-T,201.80
5296,2022-02-05,715,105761-T,171.98
5297,2022-02-05,716,105613-T,219.30
5298,2022-02-05,718,105359-B,23.44
5299,2022-02-05,719,105803-IT,141.99
5300,2022-02-05,720,105259-IT,698.80
5301,2022-02-05,721,105313-IT,68.88
5302,2022-02-05,722,105423-M,40.55
5303,2022-02-05,724,105391-T,205.80
5304,2022-02-05,724,105536-M,40.55
5305,2022-02-05,724,105560-M,8.00
5306,2022-02-05,724,105661-T,111.90
5307,2022-02-05,725,105843-A,26.52
5308,2022-02-05,725,105852-S,4.24
5309,2022-02-05,725,105788-A,57.12
5310,2022-02-05,726,105611-S,2.40
5311,2022-02-05,727,105809-S,9.95
5312,2022-02-05,728,105264-IT,379.40
5313,2022-02-05,728,105612-B,74.28
5314,2022-02-05,728,105816-A,12.00
5315,2022-02-05,729,105670-M,20.36
5316,2022-02-05,730,105498-M,39.72
5317,2022-02-05,731,105259-IT,698.80
5318,2022-02-05,732,105360-T,188.20
5319,2022-02-05,734,105640-S,13.13
5320,2022-02-05,735,105339-IT,1161.14
5321,2022-02-05,736,105333-IT,1292.00
5322,2022-02-05,736,105249-IT,852.94
5323,2022-02-05,736,105336-IT,1317.70
5324,2022-02-05,736,105279-IT,272.24
5325,2022-02-05,736,105276-IT,281.43
5326,2022-02-05,736,105337-IT,1301.88
5327,2022-02-05,736,105288-IT,119.81
5328,2022-02-05,736,105324-IT,1294.30
5329,2022-02-05,736,105346-IT,318.96
5330,2022-02-05,736,105294-IT,108.33
5331,2022-02-05,736,105462-IT,109.22
5332,2022-02-05,736,105268-IT,346.68
5333,2022-02-05,736,105266-IT,367.08
5334,2022-02-05,736,105616-S,19.36
5335,2022-02-05,736,105388-B,49.36
5336,2022-02-05,736,105479-A,20.36
5337,2022-02-05,736,105687-S,9.09
5338,2022-02-05,736,105438-A,28.92
5339,2022-02-05,736,105392-T,187.25
5340,2022-02-05,736,105839-A,19.36
5341,2022-02-05,736,105840-A,59.58
5342,2022-02-05,736,105652-S,10.16
5343,2022-02-05,736,105657-T,145.97
5344,2022-02-05,736,105782-S,20.36
5345,2022-02-05,736,105859-B,24.20
5346,2022-02-05,736,105357-T,195.30
5347,2022-02-05,736,105870-B,220.36
5348,2022-02-05,736,105832-S,14.32
5349,2022-02-05,736,105564-S,12.12
5350,2022-02-05,736,105654-T,152.40
5351,2022-02-05,736,105439-M,48.00
5352,2022-02-05,736,105605-M,24.28
5353,2022-02-05,736,105862-M,19.36
5354,2022-02-05,736,105381-M,55.00
5355,2022-02-05,736,105473-M,12.00
5356,2022-02-05,736,105620-M,24.28
5357,2022-02-05,736,105660-A,47.61
5358,2022-02-05,736,105485-T,205.80
5359,2022-02-05,736,105678-A,12.30
5360,2022-02-05,736,105364-S,17.70
5361,2022-02-05,736,105692-S,10.16
5362,2022-02-05,736,105371-T,216.90
5363,2022-02-05,736,105502-B,23.44
5364,2022-02-05,736,105764-B,74.28
5365,2022-02-05,736,105467-S,6.02
5366,2022-02-05,736,105648-B,26.40
5367,2022-02-05,736,105416-B,13.13
5368,2022-02-05,736,105421-S,9.95
5369,2022-02-05,736,105682-A,29.30
5370,2022-02-05,736,105530-B,20.36
5371,2022-02-05,736,105786-A,33.10
5372,2022-02-05,736,105644-A,16.60
5373,2022-02-05,737,105435-A,18.00
5374,2022-02-05,739,105398-A,52.96
5375,2022-02-05,739,105675-B,28.92
5376,2022-02-05,739,105848-M,33.10
5377,2022-02-05,802,105528-A,24.28
5378,2022-02-05,803,105249-IT,852.94
5379,2022-02-05,804,105744-T,111.60
5380,2022-02-05,805,105489-S,2.40
5381,2022-02-05,806,105372-S,7.85
5382,2022-02-05,808,105577-T,215.77
5383,2022-02-05,809,105322-IT,28.69
5384,2022-02-05,809,105638-M,12.15
5385,2022-02-05,810,105637-M,57.70
5386,2022-02-05,813,105537-B,24.28
5387,2022-02-05,814,105252-IT,815.00
5388,2022-02-05,815,105249-IT,852.94
5389,2022-02-05,817,105270-IT,336.48
5390,2022-02-05,817,105384-A,23.44
5391,2022-02-05,819,105254-IT,798.80
5392,2022-02-05,819,105704-S,6.02
5393,2022-02-05,819,105726-S,12.12
5394,2022-02-05,820,105549-S,4.32
5395,2022-02-05,822,105305-IT,76.36
5396,2022-02-05,822,105676-A,6.00
5397,2022-02-05,823,105483-B,12.12
5398,2022-02-05,823,105566-A,39.72
5399,2022-02-05,824,105775-T,201.80
5400,2022-02-05,826,105541-IT,68.88
5401,2022-02-05,830,105654-T,152.40
5402,2022-02-05,830,105509-A,12.00
5403,2022-02-05,832,105269-IT,343.97
5404,2022-02-05,832,105527-T,228.30
5405,2022-02-05,834,105641-A,26.52
5406,2022-02-05,834,105413-A,57.70
5407,2022-02-05,835,105489-S,2.40
5408,2022-02-05,835,105740-T,165.50
5409,2022-02-05,835,105418-B,20.36
5410,2022-02-05,836,105310-IT,71.74
5411,2022-02-05,837,105825-S,9.09
5412,2022-02-05,838,105470-S,9.45
5413,2022-02-05,838,105824-B,20.36
5414,2022-02-05,839,105663-M,52.96
5415,2022-02-05,841,105460-IT,72.50
5416,2022-02-05,841,105568-M,24.00
5417,2022-02-05,843,105458-IT,637.52
5418,2022-02-05,843,105803-IT,141.99
5419,2022-02-05,843,105363-M,19.48
5420,2022-02-05,844,105369-T,228.30
5421,2022-02-05,845,105558-M,8.00
5422,2022-02-05,847,105335-IT,1257.12
5423,2022-02-05,847,105438-A,28.92
5424,2022-02-05,847,105431-M,24.28
5425,2022-02-05,849,105374-B,20.36
5426,2022-02-05,850,105296-IT,107.06
5427,2022-02-05,851,105420-S,20.36
5428,2022-02-05,852,105328-IT,1250.96
5429,2022-02-05,852,105335-IT,1257.12
5430,2022-02-05,852,105619-T,144.00
5431,2022-02-05,866,105511-M,24.33
5432,2022-02-05,867,105355-B,24.28
5433,2022-02-05,869,105671-B,20.36
5434,2022-02-05,870,105318-IT,30.62
5435,2022-02-05,871,105276-IT,281.43
5436,2022-02-05,871,105529-M,16.60
5437,2022-02-05,871,105736-M,20.36
5438,2022-02-05,872,105604-T,122.21
5439,2022-02-05,901,105709-B,74.28
5440,2022-02-05,901,105384-A,23.44
5441,2022-02-05,902,105570-M,36.15
5442,2022-02-05,903,105329-IT,1061.14
5443,2022-02-05,903,105439-M,48.00
5444,2022-02-05,905,105248-IT,883.48
5445,2022-02-05,905,105650-M,65.50
5446,2022-02-05,907,105297-IT,107.06
5447,2022-02-05,907,105805-T,88.42
5448,2022-02-05,908,105534-T,230.70
5449,2022-02-05,910,105293-IT,113.43
5450,2022-02-06,701,105803-IT,141.99
5451,2022-02-06,702,105653-M,11.00
5452,2022-02-06,702,105463-IT,265.07
5453,2022-02-06,703,105294-IT,108.33
5454,2022-02-06,705,105323-IT,28.69
5455,2022-02-06,705,105348-IT,29.81
5456,2022-02-06,705,105271-IT,326.28
5457,2022-02-06,705,105619-T,144.00
5458,2022-02-06,705,105701-M,24.33
5459,2022-02-06,706,105435-A,18.00
5460,2022-02-06,707,105360-T,188.20
5461,2022-02-06,708,105813-A,25.00
5462,2022-02-06,709,105271-IT,326.28
5463,2022-02-06,709,105277-IT,272.24
5464,2022-02-06,709,105694-S,7.85
5465,2022-02-06,710,105540-IT,69.11
5466,2022-02-06,713,105760-S,7.85
5467,2022-02-06,713,105691-M,39.75
5468,2022-02-06,715,105666-A,27.61
5469,2022-02-06,716,105826-IT,31.89
5470,2022-02-06,716,105636-S,12.32
5471,2022-02-06,716,105613-T,219.30
5472,2022-02-06,717,105589-M,23.44
5473,2022-02-06,718,105509-A,12.00
5474,2022-02-06,719,105822-B,26.52
5475,2022-02-06,719,105552-S,7.85
5476,2022-02-06,720,105441-S,7.85
5477,2022-02-06,721,105413-A,57.70
5478,2022-02-06,722,105700-IT,131.07
5479,2022-02-06,724,105700-IT,131.07
5480,2022-02-06,724,105478-B,17.70
5481,2022-02-06,724,105471-S,7.85
5482,2022-02-06,725,105316-IT,33.13
5483,2022-02-06,725,105396-S,17.70
5484,2022-02-06,726,105489-S,2.40
5485,2022-02-06,726,105506-B,17.70
5486,2022-02-06,729,105671-B,20.36
5487,2022-02-06,730,105650-M,65.50
5488,2022-02-06,733,105828-B,20.36
5489,2022-02-06,734,105700-IT,131.07
5490,2022-02-06,735,105688-S,12.12
5491,2022-02-06,736,105260-IT,652.90
5492,2022-02-06,736,105289-IT,119.28
5493,2022-02-06,736,105337-IT,1301.88
5494,2022-02-06,736,105288-IT,119.81
5495,2022-02-06,736,105538-IT,76.36
5496,2022-02-06,736,105255-IT,771.36
5497,2022-02-06,736,105346-IT,318.96
5498,2022-02-06,736,105298-IT,102.09
5499,2022-02-06,736,105259-IT,698.80
5500,2022-02-06,736,105526-S,19.36
5501,2022-02-06,736,105562-B,25.45
5502,2022-02-06,736,105817-B,12.12
5503,2022-02-06,736,105614-A,20.36
5504,2022-02-06,736,105354-T,133.10
5505,2022-02-06,736,105818-B,40.36
5506,2022-02-06,736,105755-A,57.70
5507,2022-02-06,736,105350-T,144.00
5508,2022-02-06,736,105732-B,20.36
5509,2022-02-06,736,105710-A,9.09
5510,2022-02-06,736,105778-A,34.64
5511,2022-02-06,736,105442-A,63.70
5512,2022-02-06,736,105519-A,44.50
5513,2022-02-06,736,105622-T,52.90
5514,2022-02-06,736,105783-B,29.30
5515,2022-02-06,736,105774-M,12.12
5516,2022-02-06,736,105569-M,6.00
5517,2022-02-06,736,105823-M,5.00
5518,2022-02-06,736,105628-M,24.28
5519,2022-02-06,736,105671-B,20.36
5520,2022-02-06,736,105590-T,187.44
5521,2022-02-06,736,105820-B,42.12
5522,2022-02-06,736,105706-T,244.90
5523,2022-02-06,736,105500-S,20.36
5524,2022-02-06,736,105679-T,134.80
5525,2022-02-06,736,105588-S,9.45
5526,2022-02-06,736,105574-A,13.13
5527,2022-02-06,736,105576-S,2.40
5528,2022-02-06,736,105577-T,215.77
5529,2022-02-06,736,105795-S,6.02
5530,2022-02-06,736,105846-B,25.45
5531,2022-02-06,736,105554-T,232.40
5532,2022-02-06,736,105587-S,6.02
5533,2022-02-06,736,105504-A,32.64
5534,2022-02-06,736,105642-B,20.32
5535,2022-02-06,736,105865-B,24.28
5536,2022-02-06,736,105658-B,20.36
5537,2022-02-06,736,105785-B,47.52
5538,2022-02-06,736,105835-B,19.36
5539,2022-02-06,736,105683-B,27.52
5540,2022-02-06,739,105530-B,20.36
5541,2022-02-06,801,105702-T,253.40
5542,2022-02-06,801,105759-T,241.40
5543,2022-02-06,802,105541-IT,68.88
5544,2022-02-06,802,105515-A,26.52
5545,2022-02-06,803,105572-B,24.28
5546,2022-02-06,803,105576-S,2.40
5547,2022-02-06,804,105561-S,20.36
5548,2022-02-06,805,105400-B,76.40
5549,2022-02-06,806,105257-IT,715.00
5550,2022-02-06,807,105433-M,32.64
5551,2022-02-06,809,105451-S,6.52
5552,2022-02-06,810,105373-T,88.42
5553,2022-02-06,811,105752-T,171.90
5554,2022-02-06,813,105264-IT,379.40
5555,2022-02-06,814,105604-T,122.21
5556,2022-02-06,815,105623-A,50.96
5557,2022-02-06,817,105306-IT,76.36
5558,2022-02-06,817,105565-T,182.25
5559,2022-02-06,817,105758-T,132.30
5560,2022-02-06,818,105481-T,74.50
5561,2022-02-06,819,105488-T,164.20
5562,2022-02-06,823,105248-IT,883.48
5563,2022-02-06,824,105299-IT,101.96
5564,2022-02-06,825,105513-A,57.12
5565,2022-02-06,827,105625-M,51.96
5566,2022-02-06,828,105705-S,20.36
5567,2022-02-06,828,105352-M,47.61
5568,2022-02-06,830,105261-IT,622.32
5569,2022-02-06,830,105533-M,26.40
5570,2022-02-06,833,105566-A,39.72
5571,2022-02-06,834,105723-S,6.52
5572,2022-02-06,834,105603-T,178.80
5573,2022-02-06,835,105637-M,57.70
5574,2022-02-06,836,105288-IT,119.81
5575,2022-02-06,836,105354-T,133.10
5576,2022-02-06,837,105478-B,17.70
5577,2022-02-06,838,105679-T,134.80
5578,2022-02-06,839,105323-IT,28.69
5579,2022-02-06,840,105380-M,28.92
5580,2022-02-06,840,105821-S,2.40
5581,2022-02-06,843,105279-IT,272.24
5582,2022-02-06,844,105775-T,201.80
5583,2022-02-06,845,105309-IT,75.42
5584,2022-02-06,846,105829-T,215.77
5585,2022-02-06,849,105435-A,18.00
5586,2022-02-06,850,105684-M,34.64
5587,2022-02-06,850,105725-M,23.44
5588,2022-02-06,850,105413-A,57.70
5589,2022-02-06,852,105839-A,19.36
5590,2022-02-06,852,105477-S,7.85
5591,2022-02-06,865,105596-S,12.88
5592,2022-02-06,869,105438-A,28.92
5593,2022-02-06,870,105427-S,10.16
5594,2022-02-06,872,105440-M,57.70
5595,2022-02-06,872,105676-A,6.00
5596,2022-02-06,902,105804-IT,737.52
5597,2022-02-06,902,105607-M,12.30
5598,2022-02-06,903,105457-IT,29.81
5599,2022-02-06,903,105798-B,15.24
5600,2022-02-06,905,105572-B,24.28
5601,2022-02-06,906,105365-T,221.48
5602,2022-02-06,907,105386-M,25.00
5603,2022-02-06,907,105747-M,43.30
5604,2022-02-06,910,105488-T,164.20
5605,2022-02-07,701,105272-IT,312.70
5606,2022-02-07,703,105616-S,19.36
5607,2022-02-07,703,105691-M,39.75
5608,2022-02-07,704,105499-M,12.30
5609,2022-02-07,705,105496-M,28.92
5610,2022-02-07,706,105458-IT,637.52
5611,2022-02-07,706,105273-IT,303.52
5612,2022-02-07,709,105322-IT,28.69
5613,2022-02-07,710,105543-S,2.88
5614,2022-02-07,711,105381-M,55.00
5615,2022-02-07,712,105798-B,15.24
5616,2022-02-07,713,105303-IT,76.86
5617,2022-02-07,714,105600-S,9.95
5618,2022-02-07,715,105539-IT,30.62
5619,2022-02-07,715,105418-B,20.36
5620,2022-02-07,716,105492-S,17.70
5621,2022-02-07,716,105535-A,66.00
5622,2022-02-07,717,105305-IT,76.36
5623,2022-02-07,717,105778-A,34.64
5624,2022-02-07,717,105592-M,26.52
5625,2022-02-07,717,105547-A,24.00
5626,2022-02-07,718,105655-M,61.14
5627,2022-02-07,718,105825-S,9.09
5628,2022-02-07,719,105648-B,26.40
5629,2022-02-07,721,105623-A,50.96
5630,2022-02-07,721,105449-A,24.20
5631,2022-02-07,722,105315-IT,34.43
5632,2022-02-07,722,105716-S,12.70
5633,2022-02-07,723,105756-T,206.16
5634,2022-02-07,724,105511-M,24.33
5635,2022-02-07,724,105366-T,213.82
5636,2022-02-07,725,105364-S,17.70
5637,2022-02-07,726,105255-IT,771.36
5638,2022-02-07,728,105743-T,52.90
5639,2022-02-07,728,105509-A,12.00
5640,2022-02-07,729,105788-A,57.12
5641,2022-02-07,729,105601-M,112.00
5642,2022-02-07,729,105661-T,111.90
5643,2022-02-07,731,105494-T,157.28
5644,2022-02-07,732,105292-IT,113.82
5645,2022-02-07,732,105704-S,6.02
5646,2022-02-07,734,105383-M,4.00
5647,2022-02-07,735,105346-IT,318.96
5648,2022-02-07,735,105545-T,157.28
5649,2022-02-07,735,105470-S,9.45
5650,2022-02-07,736,105340-IT,1291.71
5651,2022-02-07,736,105327-IT,1257.12
5652,2022-02-07,736,105282-IT,237.28
5653,2022-02-07,736,105268-IT,346.68
5654,2022-02-07,736,105269-IT,343.97
5655,2022-02-07,736,105629-B,15.24
5656,2022-02-07,736,105387-A,27.52
5657,2022-02-07,736,105379-A,28.00
5658,2022-02-07,736,105596-S,12.88
5659,2022-02-07,736,105562-B,25.45
5660,2022-02-07,736,105817-B,12.12
5661,2022-02-07,736,105634-B,24.28
5662,2022-02-07,736,105729-A,12.15
5663,2022-02-07,736,105398-A,52.96
5664,2022-02-07,736,105832-S,14.32
5665,2022-02-07,736,105402-S,2.40
5666,2022-02-07,736,105566-A,39.72
5667,2022-02-07,736,105447-M,50.96
5668,2022-02-07,736,105555-M,33.10
5669,2022-02-07,736,105747-M,43.30
5670,2022-02-07,736,105601-M,112.00
5671,2022-02-07,736,105590-T,187.44
5672,2022-02-07,736,105366-T,213.82
5673,2022-02-07,736,105435-A,18.00
5674,2022-02-07,736,105358-A,14.00
5675,2022-02-07,736,105738-S,10.10
5676,2022-02-07,736,105574-A,13.13
5677,2022-02-07,736,105850-B,38.36
5678,2022-02-07,736,105411-S,20.36
5679,2022-02-07,736,105796-B,17.70
5680,2022-02-07,736,105834-A,19.48
5681,2022-02-07,736,105846-B,25.45
5682,2022-02-07,736,105865-B,24.28
5683,2022-02-07,736,105741-B,17.70
5684,2022-02-07,736,105446-B,12.70
5685,2022-02-07,736,105505-B,25.45
5686,2022-02-07,736,105531-A,57.70
5687,2022-02-07,736,105600-S,9.95
5688,2022-02-07,736,105532-A,51.96
5689,2022-02-07,736,105775-T,201.80
5690,2022-02-07,737,105864-M,13.13
5691,2022-02-07,738,105673-T,232.40
5692,2022-02-07,738,105691-M,39.75
5693,2022-02-07,738,105590-T,187.44
5694,2022-02-07,739,105716-S,12.70
5695,2022-02-07,801,105252-IT,815.00
5696,2022-02-07,801,105278-IT,272.24
5697,2022-02-07,801,105611-S,2.40
5698,2022-02-07,802,105403-T,214.32
5699,2022-02-07,803,105377-A,5.00
5700,2022-02-07,804,105300-IT,77.81
5701,2022-02-07,807,105403-T,214.32
5702,2022-02-07,808,105705-S,20.36
5703,2022-02-07,809,105389-S,12.40
5704,2022-02-07,810,105449-A,24.20
5705,2022-02-07,811,105379-A,28.00
5706,2022-02-07,811,105591-S,9.95
5707,2022-02-07,812,105655-M,61.14
5708,2022-02-07,812,105645-B,27.52
5709,2022-02-07,815,105821-S,2.40
5710,2022-02-07,816,105311-IT,69.90
5711,2022-02-07,817,105267-IT,355.92
5712,2022-02-07,818,105823-M,5.00
5713,2022-02-07,818,105473-M,12.00
5714,2022-02-07,818,105552-S,7.85
5715,2022-02-07,819,105836-A,57.70
5716,2022-02-07,821,105524-M,44.00
5717,2022-02-07,821,105548-M,6.00
5718,2022-02-07,822,105358-A,14.00
5719,2022-02-07,823,105652-S,10.16
5720,2022-02-07,824,105400-B,76.40
5721,2022-02-07,825,105722-S,12.12
5722,2022-02-07,827,105301-IT,77.81
5723,2022-02-07,828,105792-S,13.13
5724,2022-02-07,829,105306-IT,76.36
5725,2022-02-07,830,105396-S,17.70
5726,2022-02-07,831,105468-S,17.70
5727,2022-02-07,832,105659-A,48.00
5728,2022-02-07,832,105710-A,9.09
5729,2022-02-07,832,105533-M,26.40
5730,2022-02-07,833,105712-S,6.02
5731,2022-02-07,833,105435-A,18.00
5732,2022-02-07,833,105577-T,215.77
5733,2022-02-07,835,105863-M,48.96
5734,2022-02-07,835,105722-S,12.12
5735,2022-02-07,835,105467-S,6.02
5736,2022-02-07,836,105257-IT,715.00
5737,2022-02-07,836,105433-M,32.64
5738,2022-02-07,836,105599-S,8.36
5739,2022-02-07,837,105338-IT,1317.70
5740,2022-02-07,838,105432-S,6.02
5741,2022-02-07,839,105302-IT,77.36
5742,2022-02-07,839,105658-B,20.36
5743,2022-02-07,840,105545-T,157.28
5744,2022-02-07,840,105386-M,25.00
5745,2022-02-07,842,105329-IT,1061.14
5746,2022-02-07,843,105832-S,14.32
5747,2022-02-07,843,105735-M,44.40
5748,2022-02-07,844,105613-T,219.30
5749,2022-02-07,845,105788-A,57.12
5750,2022-02-07,846,105337-IT,1301.88
5751,2022-02-07,847,105596-S,12.88
5752,2022-02-07,848,105831-B,20.36
5753,2022-02-07,849,105480-M,12.00
5754,2022-02-07,849,105624-M,57.12
5755,2022-02-07,850,105278-IT,272.24
5756,2022-02-07,851,105289-IT,119.28
5757,2022-02-07,851,105802-A,27.52
5758,2022-02-07,852,105457-IT,29.81
5759,2022-02-07,853,105265-IT,375.24
5760,2022-02-07,853,105715-A,39.75
5761,2022-02-07,865,105304-IT,76.53
5762,2022-02-07,869,105815-IT,903.90
5763,2022-02-07,869,105529-M,16.60
5764,2022-02-07,870,105800-A,24.33
5765,2022-02-07,871,105330-IT,1376.44
5766,2022-02-07,871,105404-M,19.48
5767,2022-02-07,872,105686-A,24.33
5768,2022-02-07,872,105508-S,9.09
5769,2022-02-07,901,105377-A,5.00
5770,2022-02-07,902,105674-T,193.25
5771,2022-02-07,902,105504-A,32.64
5772,2022-02-07,903,105811-A,24.28
5773,2022-02-07,904,105727-M,50.96
5774,2022-02-07,906,105308-IT,75.42
5775,2022-02-07,906,105623-A,50.96
5776,2022-02-07,908,105441-S,7.85
5777,2022-02-07,909,105593-S,20.36
5778,2022-02-07,911,105812-B,25.45
5779,2022-02-08,702,105808-M,26.52
5780,2022-02-08,702,105645-B,27.52
5781,2022-02-08,703,105802-A,27.52
5782,2022-02-08,705,105265-IT,375.24
5783,2022-02-08,705,105482-T,241.40
5784,2022-02-08,705,105661-T,111.90
5785,2022-02-08,706,105755-A,57.70
5786,2022-02-08,706,105823-M,5.00
5787,2022-02-08,707,105277-IT,272.24
5788,2022-02-08,708,105690-A,43.30
5789,2022-02-08,709,105666-A,27.61
5790,2022-02-08,709,105604-T,122.21
5791,2022-02-08,709,105574-A,13.13
5792,2022-02-08,710,105285-IT,136.12
5793,2022-02-08,712,105735-M,44.40
5794,2022-02-08,712,105421-S,9.95
5795,2022-02-08,714,105514-T,263.88
5796,2022-02-08,714,105676-A,6.00
5797,2022-02-08,718,105643-A,12.00
5798,2022-02-08,721,105674-T,193.25
5799,2022-02-08,723,105609-S,20.36
5800,2022-02-08,724,105756-T,206.16
5801,2022-02-08,724,105576-S,2.40
5802,2022-02-08,725,105693-B,27.52
5803,2022-02-08,725,105521-M,24.20
5804,2022-02-08,726,105400-B,76.40
5805,2022-02-08,727,105703-B,17.70
5806,2022-02-08,727,105829-T,215.77
5807,2022-02-08,728,105458-IT,637.52
5808,2022-02-08,728,105272-IT,312.70
5809,2022-02-08,733,105724-T,191.95
5810,2022-02-08,733,105801-A,24.28
5811,2022-02-08,734,105712-S,6.02
5812,2022-02-08,734,105878-S,13.13
5813,2022-02-08,736,105262-IT,603.50
5814,2022-02-08,736,105249-IT,852.94
5815,2022-02-08,736,105344-IT,265.07
5816,2022-02-08,736,105803-IT,141.99
5817,2022-02-08,736,105287-IT,126.18
5818,2022-02-08,736,105315-IT,34.43
5819,2022-02-08,736,105806-S,7.85
5820,2022-02-08,736,105525-T,204.58
5821,2022-02-08,736,105379-A,28.00
5822,2022-02-08,736,105526-S,19.36
5823,2022-02-08,736,105354-T,133.10
5824,2022-02-08,736,105709-B,74.28
5825,2022-02-08,736,105391-T,205.80
5826,2022-02-08,736,105755-A,57.70
5827,2022-02-08,736,105393-B,43.13
5828,2022-02-08,736,105732-B,20.36
5829,2022-02-08,736,105626-S,6.02
5830,2022-02-08,736,105635-T,209.24
5831,2022-02-08,736,105651-S,9.09
5832,2022-02-08,736,105602-S,8.45
5833,2022-02-08,736,105833-B,76.52
5834,2022-02-08,736,105564-S,12.12
5835,2022-02-08,736,105756-T,206.16
5836,2022-02-08,736,105524-M,44.00
5837,2022-02-08,736,105426-M,10.10
5838,2022-02-08,736,105684-M,34.64
5839,2022-02-08,736,105655-M,61.14
5840,2022-02-08,736,105670-M,20.36
5841,2022-02-08,736,105425-M,66.00
5842,2022-02-08,736,105349-M,8.00
5843,2022-02-08,736,105570-M,36.15
5844,2022-02-08,736,105676-A,6.00
5845,2022-02-08,736,105561-S,20.36
5846,2022-02-08,736,105500-S,20.36
5847,2022-02-08,736,105767-S,12.88
5848,2022-02-08,736,105509-A,12.00
5849,2022-02-08,736,105370-S,8.45
5850,2022-02-08,736,105435-A,18.00
5851,2022-02-08,736,105790-S,20.36
5852,2022-02-08,736,105593-S,20.36
5853,2022-02-08,736,105502-B,23.44
5854,2022-02-08,736,105640-S,13.13
5855,2022-02-08,736,105413-A,57.70
5856,2022-02-08,736,105739-A,6.00
5857,2022-02-08,736,105644-A,16.60
5858,2022-02-08,737,105267-IT,355.92
5859,2022-02-08,739,105277-IT,272.24
5860,2022-02-08,802,105655-M,61.14
5861,2022-02-08,806,105863-M,48.96
5862,2022-02-08,806,105716-S,12.70
5863,2022-02-08,807,105253-IT,801.88
5864,2022-02-08,807,105250-IT,837.28
5865,2022-02-08,807,105544-T,214.32
5866,2022-02-08,808,105772-T,134.56
5867,2022-02-08,809,105529-M,16.60
5868,2022-02-08,809,105355-B,24.28
5869,2022-02-08,810,105526-S,19.36
5870,2022-02-08,810,105662-T,132.30
5871,2022-02-08,810,105591-S,9.95
5872,2022-02-08,812,105623-A,50.96
5873,2022-02-08,813,105284-IT,207.85
